Unnamed: 0,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_doordash_pm_Raw_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_doordash_pm_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_apple_pm_Raw_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_apple_pm_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_samsara_pm_Raw_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_samsara_pm_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_yelp_pm_Raw_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_yelp_pm_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_match_pm_Raw_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_match_pm_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_i2c_ux_Raw_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_i2c_ux_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_adobe_ux_Raw_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_adobe_ux_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_amazon_ux_Raw_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_amazon_ux_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_rowan_ux_Raw_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_rowan_ux_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_google_ux_Raw_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_google_ux_Score
46443,0.6876706,0.8438353,0.7482939,0.87414694,0.6833068,0.8416534,0.68388206,0.841941,0.7311703,0.86558515,0.73247385,0.8662369,0.72894204,0.864471,0.8091261,0.90456307,0.79807055,0.8990353,0.79211265,0.8960563
46506,0.42094076,0.7104704,0.4853288,0.7426644,0.42590347,0.7129517,0.43610013,0.71805006,0.44189873,0.72094935,0.47893226,0.73946613,0.45698667,0.72849333,0.528342,0.764171,0.61648273,0.80824137,0.56986034,0.78493017
50300,0.7479646,0.8739823,0.75655866,0.8782793,0.75101924,0.8755096,0.7042841,0.85214204,0.74938226,0.8746911,0.7303647,0.86518234,0.66739035,0.8336952,0.7986969,0.89934844,0.7530169,0.8765085,0.76400304,0.8820015
51419,0.5697746,0.7848873,0.5889253,0.7944627,0.52742815,0.7637141,0.5557003,0.77785015,0.58224,0.79112,0.65911734,0.8295587,0.6824719,0.84123594,0.67354846,0.83677423,0.6987032,0.84935164,0.7163782,0.8581891
53971,0.49944186,0.74972093,0.51482683,0.7574134,0.43760464,0.71880233,0.452147,0.7260735,0.552088,0.776044,0.5692356,0.7846178,0.62763786,0.81381893,0.5707452,0.7853726,0.61168766,0.80584383,0.60261893,0.80130947
53972,0.58630526,0.79315263,0.607053,0.8035265,0.54745483,0.7737274,0.5584934,0.7792467,0.60903424,0.80451715,0.665593,0.8327965,0.6550419,0.82752097,0.654409,0.82720447,0.6707493,0.83537465,0.66952044,0.8347602
53973,0.672981,0.8364905,0.6545683,0.82728416,0.6299912,0.8149956,0.6483675,0.82418376,0.6914624,0.8457312,0.77859783,0.8892989,0.71427804,0.857139,0.8090314,0.90451574,0.8200346,0.9100173,0.830618,0.915309
53974,0.57891405,0.789457,0.6228193,0.81140965,0.5457649,0.77288246,0.60626626,0.80313313,0.6257142,0.8128571,0.6482289,0.82411444,0.7413763,0.87068814,0.67401767,0.83700883,0.75591946,0.8779597,0.74409544,0.8720477
53975,0.69436634,0.84718317,0.6667638,0.8333819,0.64989734,0.82494867,0.62187827,0.81093913,0.6827898,0.8413949,0.8014269,0.90071344,0.7084118,0.8542059,0.7394309,0.86971545,0.8030914,0.9015457,0.8040222,0.9020111
53976,0.5025804,0.7512902,0.48213002,0.741065,0.4638459,0.731923,0.44739333,0.72369665,0.5013992,0.75069964,0.6275206,0.8137603,0.6284586,0.8142293,0.56968755,0.7848438,0.6340164,0.8170082,0.64767873,0.82383937
53977,0.65607893,0.82803947,0.6046716,0.8023358,0.582494,0.791247,0.6171566,0.8085783,0.6598573,0.82992864,0.7387872,0.8693936,0.6954846,0.8477423,0.73799956,0.8689998,0.74016494,0.8700825,0.7339611,0.86698055
53978,0.6405778,0.8202889,0.60169137,0.8008457,0.59711325,0.7985566,0.55706406,0.778532,0.6915685,0.84578425,0.78339535,0.89169765,0.7175465,0.85877323,0.7413405,0.87067026,0.7441212,0.8720606,0.805639,0.9028195
53979,0.6847377,0.84236884,0.68014145,0.8400707,0.6321057,0.81605285,0.60825396,0.804127,0.73522377,0.8676119,0.76881075,0.8844054,0.6973429,0.84867144,0.7789972,0.8894986,0.7179604,0.8589802,0.7268192,0.86340964
53981,0.58633876,0.7931694,0.60870683,0.8043534,0.5347575,0.76737875,0.5471834,0.7735917,0.6589376,0.8294688,0.7602929,0.88014644,0.78060913,0.89030457,0.7091744,0.8545872,0.76028085,0.8801404,0.78879887,0.8943994
54796,0.6358107,0.8179053,0.6801955,0.8400978,0.5532502,0.7766251,0.64848804,0.824244,0.6173573,0.8086786,0.643955,0.8219775,0.67674106,0.83837056,0.71719325,0.8585966,0.73947316,0.86973655,0.69811094,0.84905547
54797,0.7439188,0.8719594,0.7152771,0.85763854,0.6903655,0.8451828,0.6524396,0.8262198,0.7687926,0.8843963,0.87366664,0.9368333,0.7474422,0.8737211,0.84779876,0.9238994,0.7932913,0.89664567,0.83710957,0.9185548
54798,0.604058,0.802029,0.667047,0.8335235,0.5739335,0.78696674,0.60114825,0.8005741,0.6413299,0.82066494,0.66196513,0.83098257,0.673856,0.836928,0.67543685,0.8377184,0.7720767,0.88603836,0.72350657,0.8617533
54799,0.49728698,0.7486435,0.55780125,0.7789006,0.46723068,0.73361534,0.5572879,0.77864397,0.520249,0.7601245,0.56674016,0.7833701,0.59725523,0.7986276,0.6215968,0.8107984,0.71005684,0.8550284,0.6793207,0.83966035
54800,0.5264418,0.7632209,0.56124437,0.7806222,0.4968681,0.74843407,0.4949789,0.74748945,0.55641544,0.7782077,0.5936214,0.7968107,0.6642482,0.8321241,0.62990403,0.814952,0.63310564,0.8165528,0.6416886,0.8208443
56453,0.60093904,0.8004695,0.6409303,0.82046515,0.54954153,0.77477074,0.5968385,0.79841924,0.6188845,0.8094423,0.6293942,0.8146971,0.707703,0.8538515,0.6563452,0.82817256,0.7188677,0.8594339,0.68801713,0.84400856
56528,0.59938437,0.79969215,0.56580395,0.782902,0.48383257,0.7419163,0.547922,0.773961,0.6152727,0.8076364,0.6886382,0.8443191,0.6477678,0.8238839,0.6559643,0.8279822,0.68255925,0.8412796,0.6810844,0.8405422
56542,0.6664492,0.8332246,0.6573943,0.82869714,0.5791227,0.7895614,0.6144403,0.80722016,0.7461093,0.8730546,0.7400527,0.87002635,0.7763927,0.88819635,0.75495625,0.8774781,0.7155012,0.8577506,0.7671273,0.88356364
56543,0.48158953,0.7407948,0.5208296,0.76041484,0.43123806,0.715619,0.45026267,0.72513133,0.5175722,0.7587861,0.5980593,0.79902965,0.632971,0.8164855,0.5881986,0.79409933,0.62636113,0.81318057,0.63769233,0.81884617
56544,0.6156982,0.8078491,0.65679795,0.82839894,0.61652076,0.8082604,0.6645076,0.8322538,0.63024294,0.8151215,0.63884676,0.8194234,0.64149773,0.82074887,0.675509,0.8377545,0.710888,0.855444,0.71001565,0.8550078
56545,0.54834306,0.77417153,0.60363805,0.801819,0.4891131,0.74455655,0.54555774,0.77277887,0.5187061,0.75935304,0.493078,0.746539,0.5237931,0.76189655,0.6147222,0.8073611,0.60790753,0.80395377,0.55762833,0.7788142
56618,0.5909811,0.79549056,0.6491188,0.8245594,0.5539502,0.7769751,0.59560585,0.7978029,0.606946,0.803473,0.63412464,0.8170623,0.67049253,0.83524626,0.7189772,0.8594886,0.718889,0.8594445,0.7005969,0.85029846
56619,0.5386246,0.76931226,0.54866713,0.7743336,0.47156638,0.7357832,0.50554645,0.7527732,0.57478213,0.78739107,0.6663997,0.83319986,0.6876719,0.84383595,0.64088154,0.82044077,0.67623675,0.8381184,0.7089561,0.85447806
56629,0.7653215,0.88266075,0.70427865,0.85213935,0.69771546,0.84885776,0.68038553,0.8401928,0.7241198,0.8620599,0.8074541,0.90372705,0.72532606,0.86266303,0.83135164,0.9156758,0.77222157,0.8861108,0.80685395,0.903427
56630,0.49471793,0.747359,0.5370705,0.76853526,0.44407302,0.7220365,0.48900592,0.74450296,0.514901,0.75745046,0.6359495,0.81797475,0.6250671,0.81253356,0.64200985,0.8210049,0.7003677,0.85018384,0.69927025,0.8496351
56631,0.6034795,0.80173975,0.6576247,0.82881236,0.5941092,0.7970546,0.5875398,0.7937699,0.654762,0.827381,0.71067405,0.855337,0.7040214,0.8520107,0.72341436,0.8617072,0.7829187,0.89145935,0.8089273,0.90446365
56632,0.7469729,0.87348646,0.7143369,0.85716844,0.66313696,0.8315685,0.6720098,0.8360049,0.75700915,0.8785046,0.86439586,0.9321979,0.8276895,0.91384476,0.85291106,0.9264555,0.8221649,0.91108245,0.8891226,0.9445613
56633,0.63371867,0.81685936,0.5824897,0.79124486,0.6032468,0.8016234,0.58276665,0.7913833,0.574926,0.787463,0.6721201,0.83606005,0.6233301,0.81166506,0.6688665,0.83443326,0.67263556,0.8363178,0.6743736,0.8371868
56634,0.48659343,0.74329674,0.48695862,0.7434793,0.46103266,0.7305163,0.455957,0.72797847,0.491064,0.74553204,0.5493704,0.7746852,0.5099368,0.7549684,0.5571279,0.778564,0.631015,0.81550753,0.6065776,0.8032888
56635,0.4706507,0.73532534,0.578936,0.789468,0.48025215,0.7401261,0.49283543,0.7464177,0.48956788,0.74478394,0.57911026,0.78955513,0.567866,0.78393304,0.593053,0.7965265,0.63310647,0.81655324,0.6226715,0.81133574
56637,0.56830764,0.7841538,0.592697,0.7963485,0.4913714,0.7456857,0.58626056,0.7931303,0.60257196,0.801286,0.63799447,0.81899726,0.63149655,0.8157483,0.6775316,0.8387658,0.64944184,0.8247209,0.6603738,0.8301869
56638,0.62022936,0.8101147,0.61127365,0.8056368,0.5363469,0.76817346,0.5598073,0.77990365,0.6533981,0.826699,0.70783645,0.8539182,0.75596136,0.8779807,0.7223424,0.8611712,0.6940665,0.84703326,0.74024117,0.8701206
56639,0.47233263,0.7361663,0.50188017,0.7509401,0.46673137,0.73336565,0.46001223,0.7300061,0.54185236,0.7709262,0.63729393,0.81864697,0.6771941,0.83859706,0.6034268,0.8017134,0.6843792,0.8421896,0.69980454,0.8499023
56641,0.57433355,0.7871668,0.57353157,0.7867658,0.52768767,0.76384383,0.56039584,0.7801979,0.6098122,0.80490613,0.70460033,0.85230017,0.70860773,0.85430384,0.67019653,0.83509827,0.695355,0.84767747,0.74117523,0.8705876
56642,0.58156574,0.79078287,0.5822798,0.7911399,0.50955516,0.75477755,0.5231412,0.7615706,0.5852723,0.79263616,0.6779343,0.83896714,0.70219314,0.8510966,0.64944935,0.8247247,0.7203877,0.86019385,0.7179247,0.85896236
56643,0.67522407,0.83761203,0.6933733,0.84668666,0.6465412,0.82327056,0.64192355,0.8209618,0.6665478,0.8332739,0.6471931,0.82359654,0.5853337,0.79266685,0.7186867,0.85934335,0.6834741,0.84173703,0.63749504,0.8187475
56644,0.45991358,0.7299568,0.5034375,0.75171876,0.40951407,0.70475703,0.5163678,0.7581839,0.52101684,0.7605084,0.5136608,0.7568304,0.60568845,0.8028442,0.56336033,0.78168017,0.60935724,0.8046786,0.5877306,0.7938653
56645,0.53897864,0.7694893,0.5720023,0.78600115,0.52307,0.761535,0.582194,0.791097,0.5159595,0.75797975,0.5872401,0.79362005,0.56990993,0.78495497,0.6664773,0.83323866,0.6869376,0.8434688,0.66096365,0.8304818
56646,0.48447472,0.7422373,0.4770323,0.73851615,0.40873933,0.70436966,0.4658415,0.73292077,0.49303865,0.7465193,0.56669927,0.78334963,0.58860755,0.7943038,0.5464351,0.77321756,0.6014012,0.8007006,0.6000556,0.8000278
56647,0.5995052,0.7997526,0.6327981,0.81639904,0.5472185,0.7736093,0.6035116,0.8017558,0.62600946,0.81300473,0.7014929,0.85074645,0.69381464,0.8469073,0.71278566,0.85639286,0.7240313,0.86201566,0.76382333,0.88191164
56648,0.67943454,0.83971727,0.66389894,0.8319495,0.5935558,0.7967779,0.64975,0.824875,0.68745047,0.8437252,0.7435485,0.87177426,0.75338227,0.8766911,0.74544656,0.8727233,0.74352866,0.8717643,0.7756127,0.88780636
56649,0.6523143,0.82615715,0.634393,0.8171965,0.56906104,0.7845305,0.59589297,0.79794645,0.64377135,0.8218857,0.7015333,0.85076666,0.6378997,0.8189498,0.6864746,0.8432373,0.73558307,0.86779153,0.71611285,0.8580564
56650,0.6914871,0.84574354,0.7067242,0.8533621,0.6834196,0.8417098,0.6327132,0.8163566,0.71965957,0.8598298,0.7407798,0.87038994,0.7375221,0.86876106,0.78516877,0.8925844,0.7547589,0.8773794,0.77800435,0.8890022
56651,0.48645493,0.7432275,0.48759577,0.7437979,0.45698327,0.72849166,0.46799093,0.73399544,0.5143107,0.75715536,0.5613026,0.78065133,0.57628465,0.7881423,0.56412864,0.7820643,0.601526,0.800763,0.6080713,0.80403566
56652,0.6467397,0.82336986,0.6659442,0.8329721,0.5970051,0.79850256,0.6214988,0.8107494,0.652246,0.826123,0.6544627,0.82723135,0.65330803,0.826654,0.6843722,0.8421861,0.7077173,0.85385865,0.68809706,0.8440485
56653,0.46912217,0.7345611,0.5141319,0.75706595,0.43831846,0.71915925,0.47561806,0.73780906,0.48841754,0.74420875,0.530514,0.765257,0.5648879,0.78244394,0.5557762,0.77788806,0.6049315,0.80246574,0.60169566,0.8008478
56654,0.75623226,0.87811613,0.72663534,0.86331767,0.6992291,0.84961456,0.6776299,0.838815,0.7998927,0.89994633,0.81617886,0.9080894,0.7826455,0.89132273,0.81058294,0.90529144,0.80570406,0.90285206,0.85878396,0.929392
56656,0.5967994,0.7983997,0.6107129,0.80535644,0.550696,0.775348,0.54810584,0.7740529,0.6480323,0.82401615,0.68402815,0.8420141,0.70211315,0.8510566,0.67073286,0.8353664,0.7055926,0.8527963,0.7066605,0.85333025
56657,0.5101371,0.75506854,0.45273525,0.7263676,0.42826766,0.71413386,0.4297524,0.7148762,0.5317448,0.76587236,0.69197226,0.8459861,0.65237176,0.8261859,0.5829223,0.7914611,0.64720535,0.8236027,0.70270574,0.8513529
56661,0.6695695,0.83478475,0.6837486,0.8418743,0.57975936,0.7898797,0.60762656,0.8038133,0.67795455,0.8389773,0.7456651,0.87283254,0.6846734,0.8423367,0.73768973,0.86884487,0.75445914,0.8772296,0.7564454,0.8782227
56662,0.5186983,0.7593491,0.58812684,0.79406345,0.48149502,0.7407475,0.55327046,0.7766352,0.52957326,0.7647866,0.6015538,0.8007769,0.6139677,0.8069838,0.68087465,0.8404373,0.72548455,0.8627423,0.67216295,0.8360815
56725,0.62370706,0.8118535,0.6035379,0.80176896,0.56909883,0.7845494,0.6228562,0.81142807,0.6341367,0.81706834,0.6728166,0.83640826,0.6842698,0.8421349,0.7046294,0.8523147,0.6780213,0.83901066,0.7330914,0.8665457
56795,0.5326741,0.76633704,0.6017622,0.8008811,0.5286173,0.7643087,0.5637108,0.7818554,0.58051497,0.79025745,0.5630013,0.78150064,0.65679234,0.8283962,0.6647998,0.8323999,0.6482557,0.82412785,0.64447254,0.8222363
56796,0.5554293,0.7777146,0.5978739,0.79893696,0.5309066,0.76545334,0.54245925,0.7712296,0.6371447,0.81857234,0.664533,0.8322665,0.69664776,0.8483239,0.6927657,0.84638286,0.68380725,0.8419036,0.6911849,0.84559244
56797,0.65349436,0.8267472,0.6725018,0.8362509,0.57649463,0.78824735,0.634148,0.817074,0.64707094,0.82353544,0.65330315,0.8266516,0.6477111,0.8238555,0.7170179,0.85850894,0.7015386,0.8507693,0.70058036,0.8502902
56798,0.52967954,0.76483977,0.5516546,0.7758273,0.50308836,0.7515442,0.5636127,0.78180635,0.54189324,0.7709466,0.60302913,0.80151457,0.652562,0.826281,0.625301,0.8126505,0.64975536,0.8248777,0.70002866,0.8500143
56799,0.6474842,0.8237421,0.66019934,0.8300997,0.58609325,0.7930466,0.62812716,0.81406355,0.6753215,0.8376608,0.7311512,0.8655756,0.74457216,0.8722861,0.7564552,0.8782276,0.79345787,0.89672893,0.8163524,0.9081762
56800,0.6274534,0.81372666,0.6122575,0.80612874,0.5579866,0.7789933,0.6206929,0.8103465,0.57344127,0.78672063,0.6077534,0.8038767,0.5482055,0.77410275,0.6664894,0.8332447,0.6595608,0.8297804,0.6268118,0.8134059
56801,0.55649567,0.77824783,0.56292605,0.781463,0.53532153,0.76766074,0.52196485,0.7609824,0.54371595,0.771858,0.65568876,0.8278444,0.56810343,0.7840517,0.6154644,0.8077322,0.6644603,0.83223015,0.6499561,0.82497805
56802,0.5339304,0.7669652,0.5178259,0.7589129,0.50816387,0.75408196,0.5379709,0.76898545,0.48773462,0.7438673,0.6250297,0.81251484,0.5774617,0.78873086,0.63697493,0.81848747,0.6742198,0.8371099,0.66243875,0.8312194
56803,0.6363362,0.8181681,0.68532133,0.84266067,0.64068973,0.82034487,0.62691605,0.813458,0.623883,0.8119415,0.70860636,0.8543032,0.66052186,0.83026093,0.75076145,0.87538075,0.70288,0.85144,0.7323724,0.8661862
56804,0.69401246,0.8470062,0.683238,0.841619,0.5962024,0.7981012,0.6446798,0.8223399,0.69089925,0.8454496,0.7403753,0.87018764,0.67782176,0.8389109,0.79042995,0.895215,0.75195426,0.87597716,0.7363756,0.8681878
56805,0.51157725,0.7557886,0.51290923,0.7564546,0.49183834,0.74591917,0.52008975,0.7600449,0.4778545,0.73892725,0.5689568,0.7844784,0.5232281,0.7616141,0.5835913,0.7917956,0.64110816,0.8205541,0.605872,0.80293596
56807,0.681997,0.84099853,0.71871674,0.8593584,0.6594213,0.82971066,0.66611946,0.8330597,0.7151766,0.8575883,0.6229503,0.81147516,0.69231737,0.8461587,0.7102127,0.85510635,0.70810723,0.8540536,0.7191011,0.85955054
56809,0.6002549,0.80012745,0.6311212,0.8155606,0.61045563,0.8052278,0.6490205,0.8245102,0.61554325,0.8077716,0.65155685,0.8257784,0.6284808,0.8142404,0.7275206,0.8637603,0.744491,0.8722455,0.6968783,0.84843916
56859,0.5884291,0.79421455,0.5716738,0.78583694,0.4956401,0.74782,0.5828028,0.7914014,0.5836473,0.7918236,0.655023,0.8275115,0.6306235,0.8153118,0.6583047,0.82915235,0.7083626,0.8541813,0.68922293,0.84461147
56860,0.62401056,0.8120053,0.631144,0.815572,0.568554,0.78427696,0.6666067,0.83330333,0.67319393,0.83659697,0.7524651,0.87623256,0.722298,0.861149,0.7935879,0.89679396,0.7833884,0.8916942,0.8158145,0.90790725
56861,0.5265152,0.7632576,0.5372327,0.7686163,0.4650461,0.7325231,0.56147397,0.780737,0.5397136,0.7698568,0.58412725,0.7920636,0.62158036,0.8107902,0.61680305,0.8084015,0.6470102,0.8235051,0.6224624,0.8112312
56862,0.58482665,0.79241335,0.6119205,0.80596024,0.5198459,0.759923,0.58101505,0.79050756,0.5736177,0.78680885,0.5890919,0.79454595,0.6203352,0.8101676,0.65184194,0.82592094,0.68049896,0.8402495,0.6688046,0.8344023
57384,0.7287307,0.86436534,0.6963165,0.84815824,0.65501094,0.82750547,0.64424884,0.8221244,0.72418547,0.86209273,0.8373344,0.9186672,0.7683652,0.8841826,0.80404764,0.9020238,0.781175,0.8905875,0.8111971,0.9055985
57400,0.80453086,0.9022654,0.72637147,0.86318576,0.7114471,0.85572356,0.6709818,0.83549094,0.7706106,0.8853053,0.8051601,0.90258,0.74215496,0.8710775,0.8068308,0.90341544,0.720597,0.8602985,0.8132926,0.9066463
62042,0.709085,0.8545425,0.685876,0.842938,0.6631248,0.8315624,0.6461557,0.82307786,0.6798775,0.83993876,0.6715139,0.83575696,0.63101137,0.8155057,0.68125343,0.8406267,0.693196,0.846598,0.6710646,0.8355323
63086,0.45225856,0.7261293,0.49305195,0.746526,0.46468985,0.7323449,0.44999677,0.72499835,0.48713288,0.74356645,0.5686271,0.78431356,0.57530296,0.7876515,0.5635303,0.78176516,0.63859653,0.81929827,0.6263074,0.81315374
63087,0.54806125,0.7740306,0.5315461,0.76577306,0.5171492,0.7585746,0.56272835,0.7813642,0.55777323,0.7788866,0.6628641,0.83143204,0.67767555,0.83883774,0.60431457,0.8021573,0.6940036,0.8470018,0.70685637,0.8534282
83710,0.7068256,0.8534128,0.735182,0.867591,0.66532755,0.8326638,0.72036713,0.8601836,0.7309272,0.8654636,0.73327845,0.86663926,0.6825962,0.8412981,0.8062408,0.9031204,0.7292882,0.8646441,0.7539903,0.87699515
83711,0.48222452,0.74111223,0.5592638,0.7796319,0.49233666,0.7461683,0.48422223,0.7421111,0.4393267,0.7196634,0.3717232,0.6858616,0.37430057,0.6871503,0.51415855,0.75707924,0.47388172,0.73694086,0.42343813,0.71171904
86666,0.5952842,0.7976421,0.66987395,0.834937,0.60409164,0.8020458,0.63996017,0.8199801,0.6345476,0.8172738,0.7099434,0.8549717,0.7172763,0.85863817,0.800364,0.900182,0.7802433,0.89012164,0.7832916,0.8916458
87779,0.4676968,0.7338484,0.5222918,0.7611459,0.41712677,0.7085634,0.52172625,0.7608631,0.42419162,0.7120958,0.39035755,0.69517875,0.44188258,0.7209413,0.47045285,0.7352264,0.4782647,0.73913234,0.4264574,0.7132287
97622,0.669546,0.834773,0.6643096,0.8321548,0.650849,0.8254245,0.6087605,0.80438024,0.70580053,0.85290027,0.8155733,0.9077866,0.75911224,0.8795561,0.8009534,0.9004767,0.78386307,0.89193153,0.8317415,0.9158708
98134,0.49119616,0.7455981,0.51750624,0.7587531,0.4522038,0.7261019,0.4325292,0.7162646,0.5206142,0.7603071,0.6055604,0.8027802,0.6377063,0.81885314,0.589314,0.794657,0.6555166,0.8277583,0.65798223,0.8289911
98135,0.63653076,0.8182654,0.65751576,0.8287579,0.631863,0.8159315,0.66039646,0.8301982,0.66746545,0.8337327,0.7357205,0.86786026,0.70706254,0.85353124,0.7821995,0.89109975,0.77025414,0.88512707,0.8017427,0.90087134
98136,0.59121203,0.795606,0.5671905,0.78359526,0.5406801,0.7703401,0.5627955,0.78139776,0.6001662,0.8000831,0.69681805,0.84840906,0.6196877,0.80984384,0.700261,0.8501305,0.7046497,0.85232484,0.7213993,0.86069965
98137,0.61135465,0.8056773,0.67895854,0.83947927,0.5966554,0.7983277,0.64506304,0.8225315,0.67861605,0.839308,0.6901809,0.84509045,0.72105575,0.8605279,0.7468517,0.87342584,0.7420794,0.8710397,0.73882747,0.86941373
98138,0.63978213,0.8198911,0.68125874,0.84062934,0.63782656,0.8189133,0.6688372,0.8344186,0.690083,0.8450415,0.75865495,0.8793275,0.743703,0.8718515,0.7625115,0.88125575,0.8047768,0.9023884,0.80837524,0.9041876
98171,0.62184435,0.81092215,0.61436903,0.8071845,0.5267992,0.7633996,0.569156,0.78457797,0.651262,0.825631,0.71807325,0.8590366,0.7377989,0.86889946,0.6817165,0.8408582,0.7198154,0.8599077,0.76935285,0.88467646
98172,0.47601816,0.7380091,0.5370059,0.76850295,0.41561723,0.7078086,0.45033324,0.7251666,0.54963094,0.77481544,0.5716566,0.7858283,0.6352875,0.81764376,0.60387635,0.8019382,0.5659582,0.78297913,0.58700246,0.79350126
98173,0.6409155,0.82045776,0.7287657,0.86438286,0.61735606,0.80867803,0.68820655,0.8441033,0.6670705,0.83353525,0.70554847,0.85277426,0.6708363,0.83541816,0.7578281,0.87891406,0.7921485,0.89607424,0.76202464,0.8810123
98245,0.5701878,0.7850939,0.584214,0.792107,0.5482415,0.77412075,0.5659675,0.7829838,0.5706709,0.7853354,0.6396926,0.8198463,0.61489105,0.8074455,0.6702603,0.83513016,0.6940005,0.84700024,0.6592004,0.8296002
98250,0.59265256,0.7963263,0.6485212,0.8242606,0.5828498,0.7914249,0.5947107,0.79735535,0.5667397,0.78336984,0.5442574,0.7721287,0.55166835,0.7758342,0.61467075,0.8073354,0.5812044,0.7906022,0.541492,0.770746
98251,0.5675453,0.78377265,0.553318,0.776659,0.49560517,0.7478026,0.5212054,0.7606027,0.5698619,0.78493094,0.6202894,0.81014466,0.602088,0.801044,0.58556247,0.79278123,0.67660373,0.8383019,0.63326883,0.8166344
98252,0.4136431,0.70682156,0.45391124,0.72695565,0.35162687,0.67581344,0.6044992,0.8022496,0.4507615,0.7253808,0.42155534,0.71077764,0.43186772,0.71593386,0.4535718,0.7267859,0.5045587,0.75227934,0.41741168,0.70870584
98253,0.68784,0.84392,0.6783197,0.83915985,0.61906075,0.8095304,0.6390953,0.81954765,0.66891325,0.8344566,0.67739475,0.8386974,0.6351705,0.81758523,0.69222504,0.8461125,0.7194456,0.8597228,0.6949166,0.8474583
98254,0.57916546,0.7895827,0.6208908,0.8104454,0.5610428,0.7805214,0.60877585,0.8043879,0.608902,0.804451,0.70416105,0.8520805,0.6560055,0.82800275,0.71254015,0.8562701,0.75255966,0.87627983,0.73209023,0.8660451
98255,0.54987425,0.77493715,0.53023,0.765115,0.5182785,0.75913924,0.5548476,0.7774238,0.53291106,0.76645553,0.58446705,0.7922335,0.4902022,0.7451011,0.5727505,0.7863753,0.59738564,0.7986928,0.5648738,0.7824369
98256,0.6098865,0.80494326,0.6205231,0.81026155,0.5859468,0.7929734,0.66303575,0.8315179,0.6059648,0.8029824,0.64816165,0.8240808,0.5784656,0.7892328,0.6583859,0.82919294,0.6616388,0.83081937,0.63577366,0.8178868
98257,0.69061685,0.8453084,0.7285212,0.8642606,0.6521865,0.82609326,0.73474455,0.8673723,0.65418565,0.8270928,0.6553177,0.8276589,0.62258655,0.81129324,0.7389785,0.86948925,0.74681467,0.87340736,0.70790905,0.85395455
98258,0.56517124,0.7825856,0.5893452,0.7946726,0.521007,0.76050353,0.5573063,0.77865314,0.54319525,0.7715976,0.6332392,0.81661963,0.6199341,0.80996704,0.6003554,0.8001777,0.69497216,0.8474861,0.7019893,0.85099465
98259,0.6994704,0.8497352,0.7017773,0.8508886,0.6685128,0.8342564,0.656373,0.8281865,0.7044779,0.85223895,0.6859844,0.8429922,0.670612,0.835306,0.7175411,0.85877055,0.7482983,0.87414914,0.7464117,0.87320584
98260,0.6406754,0.8203377,0.6546892,0.8273446,0.638491,0.81924546,0.71885073,0.85942537,0.6439483,0.82197416,0.67442,0.83721,0.6516376,0.8258188,0.7307888,0.8653944,0.72408366,0.86204183,0.70547056,0.8527353
98261,0.7083243,0.85416216,0.6364259,0.818213,0.6216994,0.81084967,0.64686215,0.8234311,0.66792846,0.8339642,0.7136991,0.85684955,0.68594277,0.8429714,0.72666746,0.8633337,0.7229003,0.86145014,0.737648,0.868824
98262,0.6703036,0.8351518,0.6267258,0.8133629,0.62562585,0.8128129,0.68967474,0.84483737,0.6495718,0.8247859,0.7049145,0.8524573,0.62303513,0.8115176,0.71903443,0.8595172,0.7522886,0.8761443,0.75807923,0.87903965
98263,0.42300913,0.7115046,0.510544,0.75527203,0.5055608,0.75278044,0.5127319,0.75636595,0.45192015,0.7259601,0.47781885,0.7389094,0.4240246,0.7120123,0.52863437,0.76431715,0.5404729,0.7702365,0.50154024,0.7507701
