Unnamed: 0,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_doordash_pm_Raw_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_doordash_pm_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_apple_pm_Raw_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_apple_pm_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_samsara_pm_Raw_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_samsara_pm_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_yelp_pm_Raw_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_yelp_pm_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_match_pm_Raw_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_match_pm_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_i2c_ux_Raw_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_i2c_ux_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_adobe_ux_Raw_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_adobe_ux_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_amazon_ux_Raw_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_amazon_ux_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_rowan_ux_Raw_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_rowan_ux_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_google_ux_Raw_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_google_ux_Score
46506,0.56445944,0.7822297,0.60042906,0.8002145,0.5107065,0.7553532,0.543573,0.7717865,0.5860254,0.79301274,0.6365142,0.8182571,0.59736204,0.798681,0.667983,0.8339915,0.6860013,0.84300065,0.6814543,0.84072715
50300,0.68526447,0.84263223,0.7147199,0.85735995,0.678071,0.8390355,0.6711826,0.8355913,0.70753235,0.8537662,0.70738876,0.8536944,0.6750682,0.83753407,0.7566726,0.8783363,0.7360853,0.86804265,0.7608886,0.8804443
51419,0.688886,0.84444296,0.68151224,0.8407561,0.5723324,0.7861662,0.603231,0.8016155,0.68820107,0.84410053,0.77693087,0.8884654,0.7343321,0.86716604,0.77041215,0.8852061,0.78383684,0.8919184,0.807019,0.9035095
53971,0.6873443,0.84367216,0.6606355,0.83031774,0.58036816,0.7901841,0.5935873,0.79679364,0.7155847,0.8577924,0.7680888,0.8840444,0.7804898,0.8902449,0.7629052,0.88145256,0.7730569,0.8865285,0.8000486,0.9000243
53972,0.68234193,0.84117097,0.6572288,0.8286144,0.5652039,0.78260195,0.60221136,0.8011057,0.6819836,0.8409918,0.7546258,0.8773129,0.7302149,0.8651074,0.75098574,0.8754929,0.74807024,0.8740351,0.7777101,0.88885504
53973,0.6672907,0.83364534,0.6390482,0.8195241,0.5552741,0.77763706,0.6062467,0.80312335,0.6599321,0.82996607,0.75685036,0.8784252,0.7210162,0.8605081,0.7603655,0.88018274,0.76962066,0.8848103,0.8037454,0.9018727
53974,0.6664375,0.83321875,0.62711525,0.8135576,0.5873629,0.79368144,0.6008507,0.80042535,0.6956642,0.8478321,0.7854321,0.89271605,0.74068797,0.870344,0.73322165,0.8666108,0.7654511,0.88272554,0.8031132,0.9015566
53975,0.6614491,0.83072454,0.6451876,0.8225938,0.59882104,0.7994105,0.57326996,0.786635,0.66490686,0.8324534,0.7798567,0.88992834,0.7065372,0.8532686,0.7270722,0.8635361,0.7506684,0.8753342,0.76520777,0.8826039
53976,0.46593592,0.732968,0.46499702,0.7324985,0.39240688,0.6962035,0.44799066,0.7239953,0.4639809,0.73199046,0.5509928,0.77549636,0.5757739,0.787887,0.50557864,0.7527893,0.61670464,0.80835235,0.5991579,0.79957896
53977,0.7242394,0.8621197,0.64555573,0.82277787,0.6353537,0.81767684,0.6321038,0.8160519,0.71190065,0.85595036,0.7962519,0.89812595,0.74103487,0.87051743,0.7792632,0.8896316,0.7885323,0.8942661,0.7964667,0.89823335
53978,0.6670425,0.83352125,0.61363447,0.80681723,0.60026455,0.8001323,0.57248884,0.7862444,0.70372665,0.8518633,0.79221225,0.8961061,0.7084795,0.85423976,0.7469731,0.8734865,0.74575317,0.8728766,0.806179,0.9030895
53979,0.7400546,0.8700273,0.6960987,0.84804934,0.6603068,0.8301534,0.63385785,0.8169289,0.76560384,0.8828019,0.8485093,0.92425466,0.7649524,0.8824762,0.8104383,0.90521914,0.7873374,0.8936687,0.8272097,0.91360486
53981,0.6509216,0.8254608,0.64466006,0.82233,0.5787114,0.7893557,0.597383,0.7986915,0.6821264,0.8410632,0.77685094,0.88842547,0.7572262,0.8786131,0.74984026,0.8749201,0.75127983,0.8756399,0.7872946,0.8936473
54796,0.67008597,0.83504295,0.65251577,0.8262579,0.56735414,0.7836771,0.6246296,0.8123148,0.5898258,0.79491293,0.6681668,0.83408344,0.6521125,0.82605624,0.7176774,0.8588387,0.7191001,0.85955006,0.71249497,0.8562475
54797,0.7416378,0.8708189,0.68366903,0.84183455,0.68305844,0.84152925,0.609169,0.8045845,0.7421168,0.8710584,0.84678257,0.9233913,0.7135001,0.85675,0.7819152,0.8909576,0.7368325,0.86841625,0.79359484,0.8967974
54798,0.670984,0.835492,0.7140677,0.85703385,0.614998,0.807499,0.63495135,0.8174757,0.66753113,0.83376557,0.7146586,0.8573293,0.7264756,0.8632378,0.7265613,0.86328065,0.7903803,0.8951901,0.76591325,0.8829566
54799,0.60788095,0.8039405,0.6190114,0.8095057,0.5355591,0.7677796,0.57680666,0.78840333,0.62012637,0.8100632,0.72329164,0.8616458,0.7106284,0.8553142,0.7162956,0.8581478,0.7584541,0.87922704,0.78638434,0.8931922
54800,0.707466,0.853733,0.7102444,0.8551222,0.6362686,0.8181343,0.62470305,0.8123515,0.7168981,0.85844904,0.7657898,0.8828949,0.7612536,0.8806268,0.80696666,0.90348333,0.7785961,0.8892981,0.80044836,0.9002242
56453,0.7125131,0.85625654,0.65315306,0.82657653,0.6186514,0.8093257,0.5815126,0.7907563,0.6971357,0.84856784,0.76599145,0.8829957,0.7544923,0.87724614,0.74488807,0.87244403,0.73056376,0.8652819,0.7731823,0.88659114
56528,0.60706586,0.80353296,0.5625549,0.7812774,0.4948347,0.74741733,0.5444672,0.7722336,0.60270345,0.8013517,0.70530367,0.85265183,0.6417347,0.82086736,0.6480695,0.82403475,0.7001789,0.85008943,0.68535846,0.84267926
56542,0.6570425,0.82852125,0.67374027,0.83687013,0.56578994,0.78289497,0.6599292,0.82996464,0.66691065,0.8334553,0.7151204,0.85756016,0.7090934,0.85454667,0.76008976,0.8800449,0.75803286,0.8790164,0.7475637,0.87378186
56543,0.6772647,0.83863235,0.63483226,0.81741613,0.5596521,0.77982605,0.5697727,0.78488636,0.67307746,0.83653873,0.7651056,0.8825528,0.73847544,0.8692377,0.7360512,0.8680256,0.7502235,0.87511176,0.7608131,0.88040656
56544,0.66320264,0.8316013,0.6569568,0.8284784,0.61499166,0.80749583,0.6275077,0.81375384,0.703066,0.851533,0.74843204,0.874216,0.7154428,0.8577214,0.72090864,0.8604543,0.7015493,0.85077465,0.77096957,0.8854848
56545,0.6603178,0.8301589,0.7147126,0.8573563,0.5837463,0.79187316,0.64965755,0.82482874,0.65901303,0.8295065,0.6583585,0.8291793,0.69591963,0.8479598,0.76314783,0.8815739,0.74762166,0.8738108,0.7284839,0.86424196
56618,0.7485994,0.8742997,0.7435745,0.87178725,0.64067376,0.8203369,0.6622275,0.83111376,0.72254425,0.8612721,0.79377294,0.89688647,0.76096624,0.88048315,0.8139727,0.90698636,0.8022576,0.90112877,0.8274797,0.91373986
56619,0.5795598,0.7897799,0.6107517,0.8053758,0.49188215,0.74594104,0.5396793,0.76983964,0.6107875,0.80539376,0.68405956,0.8420298,0.7091483,0.85457414,0.6650846,0.8325423,0.69655436,0.8482772,0.7326695,0.86633474
56629,0.75264245,0.8763212,0.7375227,0.86876136,0.645663,0.8228315,0.6602205,0.83011025,0.7262652,0.8631326,0.80327797,0.901639,0.75201476,0.8760074,0.8248812,0.9124406,0.7782613,0.88913065,0.81912017,0.9095601
56630,0.6103344,0.8051672,0.6216452,0.8108226,0.5589452,0.7794726,0.6041939,0.80209696,0.6106659,0.80533296,0.66977346,0.8348867,0.6435921,0.82179606,0.7177524,0.8588762,0.74661744,0.8733087,0.7448809,0.87244046
56631,0.6202891,0.81014454,0.6310686,0.8155343,0.57018906,0.7850945,0.5934187,0.79670936,0.6384778,0.8192389,0.7137368,0.8568684,0.669597,0.8347985,0.7384104,0.86920524,0.75940204,0.879701,0.7840586,0.8920293
56632,0.68886393,0.844432,0.69491947,0.84745973,0.6219837,0.8109919,0.6300942,0.8150471,0.6891352,0.8445676,0.7971513,0.89857566,0.79094255,0.8954713,0.79673827,0.89836913,0.8023356,0.9011678,0.8554237,0.92771184
56633,0.63449395,0.817247,0.623794,0.81189704,0.5417125,0.77085626,0.56343603,0.781718,0.62510383,0.8125519,0.69619393,0.84809697,0.70097876,0.8504894,0.6873665,0.84368324,0.6672625,0.8336313,0.72275656,0.8613783
56634,0.628783,0.8143915,0.6399448,0.8199724,0.548529,0.7742645,0.57619834,0.78809917,0.6343399,0.81716996,0.6829016,0.8414508,0.6765259,0.8382629,0.71225154,0.8561258,0.743695,0.8718475,0.73452604,0.867263
56635,0.6029649,0.80148244,0.6169214,0.8084607,0.5368822,0.7684411,0.56233895,0.7811695,0.5980024,0.7990012,0.6994314,0.8497157,0.69124687,0.84562343,0.7019309,0.85096544,0.6977682,0.8488841,0.7652068,0.8826034
56637,0.5834284,0.7917142,0.58392274,0.7919614,0.5019415,0.7509707,0.5944285,0.79721427,0.6045064,0.8022532,0.66384614,0.83192307,0.64568603,0.822843,0.6877403,0.84387016,0.6555259,0.82776296,0.6808985,0.8404492
56638,0.64902616,0.8245131,0.65744394,0.828722,0.587345,0.7936725,0.5946151,0.79730755,0.7055725,0.85278624,0.71623766,0.85811883,0.76513755,0.8825688,0.7650945,0.88254726,0.7194296,0.8597148,0.7444357,0.8722179
56639,0.5168271,0.75841355,0.5287655,0.7643827,0.45847863,0.72923934,0.4784062,0.7392031,0.5302143,0.76510715,0.6323736,0.8161868,0.623208,0.811604,0.60964215,0.8048211,0.65774107,0.82887053,0.6925893,0.84629464
56641,0.5978079,0.79890394,0.5745685,0.78728426,0.5108553,0.75542766,0.55017436,0.7750872,0.61498725,0.8074936,0.6922275,0.84611374,0.7059143,0.8529571,0.6587952,0.82939756,0.68313545,0.84156775,0.72787917,0.8639396
56642,0.58005774,0.79002887,0.58222353,0.79111177,0.50700617,0.7535031,0.52709234,0.76354617,0.5840125,0.79200625,0.6692792,0.8346396,0.7006264,0.8503132,0.65032816,0.8251641,0.7219775,0.86098874,0.7193208,0.8596604
56643,0.7370399,0.86851996,0.6839907,0.84199536,0.6843257,0.84216285,0.6702199,0.83510995,0.67353225,0.8367661,0.7235813,0.86179066,0.6189182,0.8094591,0.7598016,0.8799008,0.74859786,0.87429893,0.71477866,0.85738933
56644,0.588135,0.7940675,0.6130196,0.8065098,0.50584465,0.7529223,0.56421506,0.78210753,0.5983914,0.7991957,0.6223966,0.8111983,0.6650177,0.83250886,0.6375078,0.8187539,0.67615926,0.83807963,0.66422516,0.83211255
56645,0.5995319,0.79976594,0.6372636,0.81863177,0.56527627,0.78263813,0.63923085,0.8196154,0.6045586,0.8022793,0.5968063,0.79840314,0.62251174,0.8112559,0.70821774,0.85410887,0.68764627,0.84382313,0.67092735,0.83546364
56646,0.60837567,0.80418783,0.6092755,0.8046378,0.5249542,0.7624771,0.6082147,0.8041073,0.5953791,0.79768956,0.65815556,0.8290778,0.64474475,0.8223724,0.68601155,0.8430058,0.71904564,0.8595228,0.68924075,0.84462035
56647,0.71997225,0.8599861,0.71325815,0.8566291,0.61933434,0.80966717,0.6721762,0.83608806,0.7182817,0.8591409,0.74452186,0.8722609,0.74859715,0.8742986,0.7575222,0.8787611,0.75027263,0.8751363,0.77933395,0.889667
56648,0.69483745,0.8474187,0.67254376,0.8362719,0.60460454,0.80230224,0.64728487,0.82364243,0.6790776,0.8395388,0.7336453,0.86682266,0.7052094,0.8526047,0.77632785,0.8881639,0.7295971,0.86479855,0.7406789,0.87033945
56649,0.67436796,0.83718395,0.6831434,0.8415717,0.61886555,0.80943274,0.6151434,0.8075717,0.66048384,0.8302419,0.6808852,0.8404426,0.6279217,0.81396085,0.7166972,0.8583486,0.7162138,0.8581069,0.714167,0.8570835
56650,0.64941806,0.82470906,0.6299108,0.8149554,0.5735972,0.7867986,0.5499215,0.77496076,0.6756313,0.83781564,0.7558751,0.87793756,0.7568077,0.87840384,0.7185453,0.85927266,0.7298454,0.8649227,0.79715693,0.89857846
56651,0.6569973,0.82849866,0.60149163,0.80074584,0.5456636,0.7728318,0.55656147,0.77828074,0.65932393,0.82966197,0.78827983,0.8941399,0.71059984,0.85529995,0.7160499,0.85802495,0.7302227,0.86511135,0.77621794,0.88810897
56652,0.7904716,0.8952358,0.72716963,0.8635848,0.62940776,0.8147039,0.6618216,0.8309108,0.7248621,0.86243105,0.80550516,0.9027526,0.7440465,0.8720232,0.7838654,0.8919327,0.77849793,0.88924897,0.8011461,0.900573
56653,0.67012775,0.8350639,0.66813564,0.8340678,0.58003676,0.7900184,0.60704017,0.8035201,0.6546136,0.8273068,0.7161194,0.8580597,0.6947336,0.8473668,0.7238635,0.86193174,0.72725666,0.8636283,0.7364329,0.86821645
56654,0.7557089,0.87785447,0.70738244,0.8536912,0.62911594,0.81455797,0.66921663,0.8346083,0.7209043,0.8604522,0.7867334,0.8933667,0.7563618,0.87818086,0.78034836,0.89017415,0.7660043,0.88300216,0.80394447,0.90197223
56656,0.60579646,0.8028982,0.59782207,0.79891104,0.5298554,0.7649277,0.5397012,0.7698506,0.6274383,0.81371915,0.6892271,0.84461355,0.6880282,0.8440141,0.67774224,0.8388711,0.69743115,0.84871554,0.72736764,0.8636838
56657,0.5887512,0.7943756,0.5922277,0.79611385,0.5007602,0.7503801,0.5163287,0.75816435,0.6176889,0.80884445,0.7371561,0.8685781,0.70997894,0.85498947,0.6946642,0.8473321,0.7242178,0.8621089,0.7405908,0.8702954
56661,0.75653094,0.8782655,0.7352176,0.8676088,0.6356812,0.8178406,0.6529598,0.8264799,0.7484788,0.8742394,0.8285449,0.9142724,0.74471575,0.87235785,0.812881,0.9064405,0.7881638,0.8940819,0.8261424,0.91307116
56662,0.66255575,0.83127785,0.6519581,0.82597905,0.5614636,0.7807318,0.60882294,0.8044115,0.6414885,0.8207443,0.7578553,0.87892765,0.704846,0.852423,0.76303816,0.8815191,0.78377926,0.89188963,0.797391,0.89869547
56725,0.6934967,0.84674835,0.6741471,0.83707356,0.575475,0.7877375,0.63360566,0.81680286,0.676066,0.83803296,0.7467022,0.8733511,0.7374891,0.86874455,0.7592408,0.87962043,0.7212231,0.86061156,0.7830893,0.89154464
56795,0.6791286,0.8395643,0.65940595,0.829703,0.58638346,0.79319173,0.60581696,0.8029085,0.6719054,0.8359527,0.75963783,0.8798189,0.7539592,0.8769796,0.7417244,0.8708622,0.7767936,0.8883968,0.8087821,0.90439105
56796,0.5557699,0.77788496,0.5954601,0.7977301,0.52009475,0.7600474,0.5394592,0.7697296,0.6388397,0.81941986,0.6701114,0.8350557,0.71734226,0.8586711,0.6909945,0.84549725,0.66980386,0.8349019,0.70256126,0.8512806
56797,0.64298755,0.82149374,0.65233105,0.82616556,0.52324665,0.7616233,0.58149576,0.7907479,0.6311579,0.81557894,0.69961435,0.84980714,0.6852679,0.84263396,0.6995846,0.8497923,0.7264285,0.86321425,0.73526573,0.86763287
56798,0.67556214,0.8377811,0.6569824,0.8284912,0.5875449,0.79377246,0.6191821,0.80959105,0.65062714,0.82531357,0.6869371,0.84346855,0.7081635,0.85408175,0.70645475,0.8532274,0.69581795,0.847909,0.7083587,0.8541794
56799,0.667804,0.833902,0.6779446,0.83897233,0.6138333,0.80691665,0.6347697,0.81738484,0.7011385,0.85056925,0.75235987,0.87617993,0.76282823,0.8814141,0.77960944,0.8898047,0.7989747,0.8994874,0.8222201,0.91111004
56800,0.64163315,0.8208166,0.6035749,0.80178744,0.540766,0.770383,0.60073805,0.800369,0.57673556,0.78836775,0.6436789,0.82183945,0.56484336,0.7824217,0.6649084,0.8324542,0.6633486,0.83167434,0.6491712,0.82458556
56801,0.69240975,0.8462049,0.6724248,0.8362124,0.59274995,0.796375,0.6181255,0.8090627,0.68324417,0.8416221,0.7892529,0.89462644,0.72495234,0.86247617,0.75359094,0.8767955,0.7323245,0.86616224,0.7745421,0.88727105
56802,0.655493,0.8277465,0.64260054,0.82130027,0.57679254,0.78839624,0.59823513,0.79911757,0.6267735,0.81338674,0.7257136,0.8628568,0.71170413,0.85585207,0.7113791,0.8556895,0.75740397,0.878702,0.75112116,0.8755606
56803,0.7644823,0.88224113,0.7469385,0.87346923,0.64353144,0.8217657,0.65698516,0.8284926,0.74542886,0.8727144,0.7959263,0.89796317,0.7701187,0.88505936,0.81019604,0.905098,0.7444489,0.87222445,0.7947172,0.8973586
56804,0.71475375,0.8573769,0.7114994,0.8557497,0.6315513,0.81577563,0.661257,0.8306285,0.6906582,0.8453291,0.7740824,0.8870412,0.7042875,0.85214376,0.8005657,0.90028286,0.77210224,0.8860511,0.7790426,0.8895213
56805,0.64145195,0.820726,0.61984634,0.8099232,0.572334,0.786167,0.60125005,0.800625,0.5842955,0.79214776,0.68150175,0.8407509,0.60416806,0.802084,0.67691267,0.83845633,0.6862539,0.84312695,0.68536675,0.8426834
56807,0.7162352,0.8581176,0.7224628,0.8612314,0.621721,0.8108605,0.6626812,0.8313406,0.7305839,0.86529195,0.7437459,0.87187296,0.77394176,0.8869709,0.7661625,0.88308126,0.7755425,0.88777125,0.7963967,0.89819837
56809,0.7331431,0.86657155,0.71104676,0.85552335,0.6621189,0.83105946,0.67283803,0.836419,0.726521,0.8632605,0.7953571,0.89767855,0.74814725,0.8740736,0.81914973,0.90957487,0.77556664,0.8877833,0.79057944,0.8952897
56859,0.55542856,0.77771425,0.53870296,0.7693515,0.43382174,0.71691084,0.551749,0.7758745,0.54301333,0.77150667,0.6078891,0.8039446,0.6025255,0.80126274,0.60548085,0.80274045,0.6465049,0.82325244,0.6293673,0.8146837
56860,0.69975495,0.8498775,0.7032213,0.85161066,0.6255923,0.8127961,0.7397187,0.86985934,0.6992187,0.8496094,0.7681625,0.88408124,0.740257,0.8701285,0.7946223,0.89731115,0.79351026,0.8967551,0.8173128,0.90865636
56861,0.60905814,0.8045291,0.57844985,0.7892249,0.50795525,0.75397766,0.6034086,0.8017043,0.5898951,0.79494756,0.663903,0.8319515,0.6556346,0.8278173,0.66038144,0.8301907,0.6689235,0.83446175,0.6712704,0.8356352
56862,0.69247234,0.84623617,0.70434296,0.8521715,0.5684397,0.78421986,0.6302171,0.81510854,0.6663215,0.83316076,0.7276943,0.86384714,0.7282462,0.8641231,0.7399767,0.8699883,0.73237514,0.8661876,0.7545481,0.87727404
57384,0.71361625,0.8568081,0.69783914,0.8489196,0.6290182,0.8145091,0.6659086,0.8329543,0.6976346,0.8488173,0.75115734,0.87557864,0.73195744,0.8659787,0.76974916,0.8848746,0.72271436,0.8613572,0.7666595,0.88332975
57400,0.8142014,0.9071007,0.74567676,0.8728384,0.7117039,0.85585195,0.67652476,0.8382624,0.7962294,0.8981147,0.8285783,0.9142891,0.7613379,0.88066894,0.8210851,0.91054255,0.72893345,0.8644667,0.81094456,0.9054723
62042,0.6127449,0.80637246,0.61487925,0.8074396,0.5413467,0.7706734,0.57751554,0.7887578,0.5799557,0.78997785,0.60037816,0.8001891,0.60707,0.803535,0.61207354,0.8060368,0.6319621,0.81598103,0.6221927,0.8110963
63086,0.49337286,0.74668646,0.5099665,0.75498325,0.4484725,0.72423625,0.45902753,0.72951376,0.5100904,0.7550452,0.592728,0.796364,0.58832383,0.7941619,0.5589999,0.77949995,0.62174463,0.8108723,0.6325637,0.81628186
63087,0.64163023,0.8208151,0.62715626,0.8135781,0.53558636,0.7677932,0.5998428,0.7999214,0.6478783,0.82393914,0.737021,0.8685105,0.7556336,0.8778168,0.6855389,0.84276944,0.7167498,0.8583749,0.7817539,0.89087695
83710,0.72587204,0.862936,0.7314538,0.8657269,0.6331662,0.8165831,0.6928282,0.8464141,0.70207274,0.85103637,0.7696976,0.88484883,0.67847276,0.8392364,0.787607,0.8938035,0.7636291,0.88181454,0.7798867,0.88994336
83711,0.6870481,0.84352404,0.7029841,0.85149205,0.6407844,0.8203922,0.6220778,0.8110389,0.603035,0.8015175,0.6291535,0.81457675,0.6038087,0.8019043,0.69912046,0.84956026,0.6603704,0.8301852,0.6558511,0.82792556
86666,0.6310533,0.81552666,0.68474996,0.842375,0.6160639,0.8080319,0.6383294,0.8191647,0.660517,0.8302585,0.75009507,0.87504756,0.73273855,0.86636925,0.8113122,0.9056561,0.79863197,0.89931595,0.81737936,0.9086897
87779,0.7753058,0.8876529,0.7650455,0.88252276,0.7063824,0.8531912,0.6973331,0.84866655,0.7229506,0.8614753,0.7154385,0.85771924,0.6682166,0.8341083,0.7575313,0.87876564,0.702464,0.851232,0.7128084,0.8564042
97622,0.63775826,0.8188791,0.64073217,0.8203661,0.5642096,0.7821048,0.58333886,0.7916694,0.65534306,0.8276715,0.74100804,0.870504,0.709743,0.8548715,0.73348707,0.86674356,0.71126795,0.855634,0.7719141,0.88595706
98134,0.6059642,0.8029821,0.5820186,0.7910093,0.52023095,0.7601155,0.5046217,0.7523109,0.5868677,0.79343385,0.6414661,0.8207331,0.6646042,0.8323021,0.63802516,0.8190126,0.6395572,0.81977856,0.66943973,0.8347199
98135,0.65926015,0.8296301,0.64676774,0.82338387,0.587655,0.79382753,0.6124988,0.8062494,0.6405556,0.8202778,0.7543529,0.87717646,0.6832408,0.8416204,0.7562748,0.8781374,0.7486573,0.8743286,0.78186405,0.890932
98136,0.6306,0.8153,0.6334337,0.81671685,0.5784,0.7892,0.6164386,0.8082193,0.6383196,0.8191598,0.6930506,0.8465253,0.64740205,0.823701,0.71779555,0.8588978,0.7469857,0.87349284,0.7195543,0.85977715
98137,0.624444,0.812222,0.6415912,0.8207956,0.52400124,0.7620006,0.5868833,0.79344165,0.6319661,0.81598306,0.70030296,0.8501515,0.6983849,0.84919244,0.7380457,0.86902285,0.7013291,0.85066456,0.7261752,0.8630876
98138,0.6354456,0.8177228,0.6037932,0.8018966,0.5458186,0.7729093,0.59183353,0.7959168,0.6471629,0.82358146,0.78212905,0.8910645,0.76046264,0.8802313,0.73845875,0.8692294,0.761497,0.8807485,0.8098261,0.90491307
98171,0.67563,0.837815,0.6662454,0.83312273,0.5673053,0.78365266,0.614765,0.80738246,0.69912857,0.8495643,0.76626694,0.8831335,0.76357496,0.8817875,0.73219305,0.8660965,0.74424493,0.87212247,0.7965853,0.89829266
98172,0.5521136,0.77605677,0.58629495,0.79314744,0.5061743,0.75308716,0.50496066,0.7524803,0.6189954,0.8094977,0.6622337,0.83111686,0.704363,0.8521815,0.6741192,0.8370596,0.6410076,0.82050383,0.68230826,0.8411541
98173,0.68439263,0.84219635,0.684507,0.8422535,0.59712803,0.798564,0.63124883,0.8156244,0.707909,0.8539545,0.7963817,0.89819086,0.75954103,0.8797705,0.7813206,0.8906603,0.80458045,0.9022902,0.82147217,0.9107361
98245,0.62222815,0.8111141,0.6299962,0.8149981,0.54475,0.772375,0.56181026,0.7809051,0.63067937,0.8153397,0.74409205,0.872046,0.71564966,0.8578248,0.73861134,0.8693057,0.74165547,0.87082773,0.76699334,0.88349664
98250,0.7414742,0.8707371,0.7930354,0.8965177,0.69512665,0.8475633,0.68954897,0.8447745,0.7211449,0.86057246,0.760409,0.8802045,0.7023917,0.8511958,0.81168807,0.90584403,0.74816954,0.8740848,0.7569792,0.8784896
98251,0.59669256,0.7983463,0.5917821,0.79589105,0.50937754,0.75468874,0.5501214,0.7750607,0.6031399,0.80156994,0.70218396,0.851092,0.6723573,0.83617866,0.6632699,0.83163494,0.7233935,0.8616967,0.7142511,0.8571255
98252,0.5662966,0.7831483,0.59459233,0.79729617,0.5012109,0.75060546,0.7183312,0.8591656,0.5591605,0.77958024,0.5510222,0.7755111,0.5651448,0.7825724,0.59980094,0.7999005,0.627195,0.8135975,0.5834483,0.79172415
98253,0.6827173,0.84135866,0.6449586,0.8224793,0.5703979,0.7851989,0.6201126,0.8100563,0.63879406,0.81939703,0.6713232,0.8356616,0.6264492,0.8132246,0.65365857,0.8268293,0.7055924,0.8527962,0.69524884,0.8476244
98254,0.6216487,0.8108244,0.6230203,0.81151015,0.5652627,0.78263134,0.60291564,0.8014578,0.62860173,0.8143009,0.7332492,0.8666246,0.6625493,0.8312746,0.7101283,0.85506415,0.7304819,0.86524093,0.74135363,0.8706768
98255,0.70478094,0.85239047,0.6958954,0.8479477,0.6319092,0.81595457,0.6946732,0.8473366,0.7215215,0.86076075,0.7692326,0.88461626,0.72871923,0.8643596,0.7985077,0.89925385,0.772584,0.886292,0.8073975,0.90369874
98256,0.5979675,0.79898375,0.58002317,0.7900116,0.51893616,0.7594681,0.6208669,0.81043345,0.5850401,0.79252005,0.66009164,0.8300458,0.58780634,0.7939032,0.62727237,0.8136362,0.650974,0.825487,0.6485432,0.82427156
98257,0.6894568,0.8447284,0.70227426,0.85113716,0.6437353,0.82186764,0.72793907,0.86396956,0.64070284,0.8203514,0.67267585,0.8363379,0.6359557,0.81797785,0.7354057,0.86770284,0.7381159,0.86905795,0.7084855,0.85424274
98258,0.56971896,0.7848595,0.60194796,0.800974,0.49574807,0.747874,0.56381464,0.7819073,0.51267064,0.7563353,0.559968,0.779984,0.59857595,0.799288,0.5591097,0.77955484,0.6192248,0.8096124,0.6124573,0.80622864
98259,0.637609,0.8188045,0.6001364,0.8000682,0.560917,0.7804585,0.59617233,0.79808617,0.63288546,0.8164427,0.74004656,0.87002325,0.7282537,0.86412686,0.70871836,0.85435915,0.7493389,0.87466943,0.7844417,0.89222085
98260,0.70281005,0.851405,0.7088915,0.85444576,0.66037405,0.830187,0.7408128,0.8704064,0.6637182,0.8318591,0.71730363,0.8586518,0.67460304,0.8373015,0.7862499,0.89312494,0.74658835,0.8732942,0.753157,0.8765785
98261,0.6603068,0.8301534,0.65014786,0.82507396,0.6051824,0.8025912,0.67600775,0.8380039,0.6616866,0.8308433,0.7112037,0.85560185,0.68685925,0.8434296,0.67245615,0.8362281,0.71717787,0.85858893,0.7153454,0.8576727
98262,0.6272948,0.8136474,0.60155594,0.800778,0.56950855,0.7847543,0.6520322,0.82601607,0.6151887,0.80759436,0.6685792,0.8342896,0.65371424,0.8268571,0.70809805,0.854049,0.70979226,0.8548961,0.7335322,0.8667661
98263,0.73404324,0.8670216,0.73481715,0.8674086,0.6803396,0.8401698,0.70164806,0.850824,0.7389168,0.86945844,0.778453,0.8892265,0.7493981,0.87469906,0.80420566,0.9021028,0.7821779,0.89108896,0.82209706,0.91104853
98264,0.7898951,0.8949475,0.7075025,0.85375124,0.6759151,0.83795756,0.7206248,0.8603124,0.7555954,0.8777977,0.808961,0.90448046,0.71292806,0.856464,0.8171215,0.90856075,0.7685305,0.88426524,0.78240526,0.8912026
